#Simplified	Traditional	Pinyin	English	Classifier	Taiwan Pinyin	Words With Same Pinyin
以前		<span class="tone3">yǐ</span> <span class="tone2">qián</span>	<ol><li>before</li><li>formerly</li><li>previous</li><li>ago</li></ol>			
以上		<span class="tone3">yǐ</span> <span class="tone4">shàng</span>	<ol><li>that level or higher</li><li>that amount or more</li><li>the above-mentioned</li><li>(used to indicate that one has completed one's remarks) That is all.</li></ol>			
以外		<span class="tone3">yǐ</span> <span class="tone4">wài</span>	<ol><li>apart from</li><li>other than</li><li>except for</li><li>external</li><li>outside of</li><li>on the other side of</li><li>beyond</li></ol>			
以为	以為	<span class="tone3">yǐ</span> <span class="tone2">wéi</span>	<ol><li>to think (i.e. to take it to be true that ...) (Usually there is an implication that the notion is mistaken – except when expressing one's own current opinion.)</li></ol>			
以下		<span class="tone3">yǐ</span> <span class="tone4">xià</span>	<ol><li>that level or lower</li><li>that amount or less</li><li>the following</li></ol>			
椅子		<span class="tone3">yǐ</span> <span class="tone5">zi</span>	<ol><li>chair</li></ol>	把(<span class="tone3">bǎ</span>), 套(<span class="tone4">tào</span>)		
一般		<span class="tone1">yī</span> <span class="tone1">bān</span>	<ol><li>same</li><li>ordinary</li><li>so-so</li><li>common</li><li>general</li><li>generally</li><li>in general</li></ol>			
一点点	一點點	<span class="tone1">yī</span> <span class="tone3">diǎn</span> <span class="tone3">diǎn</span>	<ol><li>a little bit</li></ol>			
一生		<span class="tone1">yī</span> <span class="tone1">shēng</span>	<ol><li>all one's life; throughout one's life</li></ol>			
一直		<span class="tone1">yī</span> <span class="tone2">zhí</span>	<ol><li>straight (in a straight line)</li><li>continuously; always; all the way through</li></ol>			
亿	億	<span class="tone4">yì</span>	<ol><li>100 million</li></ol>			
意见	意見	<span class="tone4">yì</span> <span class="tone4">jiàn</span>	<ol><li>idea</li><li>opinion</li><li>suggestion</li><li>objection</li><li>complaint</li></ol>	点|點(<span class="tone3">diǎn</span>), 条|條(<span class="tone2">tiáo</span>)		
意思		<span class="tone4">yì</span> <span class="tone5">si</span>	<ol><li>idea</li><li>opinion</li><li>meaning</li><li>wish</li><li>desire</li><li>interest</li><li>fun</li><li>token of appreciation, affection etc</li><li>to give as a small token</li><li>to do sth as a gesture of goodwill etc</li></ol>	个|個(<span class="tone4">gè</span>)		
因为	因為	<span class="tone1">yīn</span> <span class="tone4">wèi</span>	<ol><li>because</li><li>owing to</li><li>on account of</li></ol>			
阴	陰	<span class="tone1">yīn</span>	<ol><li>overcast (weather)</li><li>cloudy</li><li>shady</li><li>Yin (the negative principle of Yin and Yang)</li><li>negative (electric.)</li><li>feminine</li><li>moon</li><li>implicit</li><li>hidden</li><li>genitalia</li></ol>			
阴	陰	<span class="tone1">Yīn</span>	<ol><li>surname Yin</li></ol>			
阴天	陰天	<span class="tone1">yīn</span> <span class="tone1">tiān</span>	<ol><li>cloudy day; overcast sky</li></ol>			
音节	音節	<span class="tone1">yīn</span> <span class="tone2">jié</span>	<ol><li>syllable</li></ol>			
音乐	音樂	<span class="tone1">yīn</span> <span class="tone4">yuè</span>	<ol><li>music</li></ol>	张|張(<span class="tone1">zhāng</span>), 曲(<span class="tone3">qǔ</span>), 段(<span class="tone4">duàn</span>)		
音乐会	音樂會	<span class="tone1">yīn</span> <span class="tone4">yuè</span> <span class="tone4">huì</span>	<ol><li>concert</li></ol>	场|場(<span class="tone3">chǎng</span>)		
银行	銀行	<span class="tone2">yín</span> <span class="tone2">háng</span>	<ol><li>bank</li></ol>	家(<span class="tone1">jiā</span>), 个|個(<span class="tone4">gè</span>)		
银行卡	銀行卡	<span class="tone2">yín</span> <span class="tone2">háng</span> <span class="tone3">kǎ</span>	<ol><li>bank card</li><li>ATM card</li></ol>			
应该	應該	<span class="tone1">yīng</span> <span class="tone1">gāi</span>	<ol><li>ought to</li><li>should</li><li>must</li></ol>			
英文		<span class="tone1">Yīng</span> <span class="tone2">wén</span>	<ol><li>English (language)</li></ol>			
英语	英語	<span class="tone1">Yīng</span> <span class="tone3">yǔ</span>	<ol><li>English (language)</li></ol>			
影片		<span class="tone3">yǐng</span> <span class="tone4">piàn</span>	<ol><li>a copy of a film</li><li>film; motion picture; movie</li></ol>	部(<span class="tone4">bù</span>)		
影响	影響	<span class="tone3">yǐng</span> <span class="tone3">xiǎng</span>	<ol><li>influence</li><li>effect</li><li>to influence</li><li>to affect (usually adversely)</li><li>to disturb</li></ol>	股(<span class="tone3">gǔ</span>)		
永远	永遠	<span class="tone3">yǒng</span> <span class="tone3">yuǎn</span>	<ol><li>forever</li><li>eternal</li></ol>			
油		<span class="tone2">yóu</span>	<ol><li>oil</li><li>fat</li><li>grease</li><li>petroleum</li><li>to apply tung oil, paint or varnish</li><li>oily</li><li>greasy</li><li>glib</li><li>cunning</li></ol>			
游客	遊客	<span class="tone2">yóu</span> <span class="tone4">kè</span>	<ol><li>traveler; tourist</li><li>(online gaming) guest player</li></ol>			
友好		<span class="tone3">yǒu</span> <span class="tone3">hǎo</span>	<ol><li>friendly; amicable</li><li>close friend</li></ol>			
友好		<span class="tone3">Yǒu</span> <span class="tone3">hǎo</span>	<ol><li>Youhao district of Yichun city 伊春市, Heilongjiang</li></ol>			
有空儿	有空兒	<span class="tone3">yǒu</span> <span class="tone4">kòngr</span>	<ol><li>erhua variant of 有空</li></ol>			
有人		<span class="tone3">yǒu</span> <span class="tone2">rén</span>	<ol><li>someone</li><li>people</li><li>anyone</li><li>there is someone there</li><li>occupied (as in restroom)</li></ol>			
有点儿	有點兒	<span class="tone3">yǒu</span> <span class="tone3">diǎnr</span>	<ol><li>slightly</li><li>a little</li><li>somewhat</li></ol>			
有意思		<span class="tone3">yǒu</span> <span class="tone4">yì</span> <span class="tone5">si</span>	<ol><li>interesting</li><li>meaningful</li><li>enjoyable</li><li>fun</li></ol>			
又		<span class="tone4">yòu</span>	<ol><li>(once) again</li><li>also</li><li>both... and...</li><li>and yet</li><li>(used for emphasis) anyway</li></ol>			
鱼	魚	<span class="tone2">yú</span>	<ol><li>fish</li></ol>	条|條(<span class="tone2">tiáo</span>), 尾(<span class="tone3">wěi</span>)		
鱼	魚	<span class="tone2">Yú</span>	<ol><li>surname Yu</li></ol>			
语言	語言	<span class="tone3">yǔ</span> <span class="tone2">yán</span>	<ol><li>language</li></ol>	门|門(<span class="tone2">mén</span>), 种|種(<span class="tone3">zhǒng</span>)		
原来	原來	<span class="tone2">yuán</span> <span class="tone2">lái</span>	<ol><li>original; former</li><li>originally; formerly; at first</li><li>so, actually, as it turns out</li></ol>			
原因		<span class="tone2">yuán</span> <span class="tone1">yīn</span>	<ol><li>cause</li><li>origin</li><li>root cause</li><li>reason</li></ol>	个|個(<span class="tone4">gè</span>)		
院		<span class="tone4">yuàn</span>	<ol><li>courtyard</li><li>institution</li></ol>	个|個(<span class="tone4">gè</span>)		
院长	院長	<span class="tone4">yuàn</span> <span class="tone3">zhǎng</span>	<ol><li>the head of an institution whose name ends in 院</li><li>chair of a board</li><li>president of a university</li><li>department head</li><li>dean</li><li>premier of the Republic of China</li></ol>	个|個(<span class="tone4">gè</span>)		
院子		<span class="tone4">yuàn</span> <span class="tone5">zi</span>	<ol><li>courtyard</li><li>garden</li><li>yard</li><li>patio</li><li>(old) servant</li></ol>	个|個(<span class="tone4">gè</span>)		
愿意	願意	<span class="tone4">yuàn</span> <span class="tone4">yì</span>	<ol><li>to wish</li><li>to want</li><li>ready</li><li>willing (to do sth)</li></ol>			
月份		<span class="tone4">yuè</span> <span class="tone4">fèn</span>	<ol><li>month</li></ol>			
月亮		<span class="tone4">yuè</span> <span class="tone5">liang</span>	<ol><li>the moon</li></ol>			
越		<span class="tone4">yuè</span>	<ol><li>to exceed</li><li>to climb over</li><li>to surpass</li><li>the more... the more</li></ol>			
越		<span class="tone4">Yuè</span>	<ol><li>generic word for peoples or states of south China or south Asia at different historical periods</li></ol>			
越来越	越來越	<span class="tone4">yuè</span> <span class="tone2">lái</span> <span class="tone4">yuè</span>	<ol><li>more and more</li></ol>			
云		<span class="tone2">yún</span>	<ol><li>(classical) to say</li></ol>			
云	雲	<span class="tone2">yún</span>	<ol><li>cloud</li></ol>	朵(<span class="tone3">duǒ</span>)		
云	雲	<span class="tone2">Yún</span>	<ol><li>surname Yun</li></ol>			
运动	運動	<span class="tone4">yùn</span> <span class="tone4">dòng</span>	<ol><li>to move</li><li>to exercise</li><li>sports</li><li>exercise</li><li>motion</li><li>movement</li><li>campaign</li></ol>	场|場(<span class="tone3">chǎng</span>)		
咱		<span class="tone2">zán</span>	<ol><li>I or me</li><li>we (including both the speaker and the person spoken to)</li></ol>			
咱		<span class="tone2">zá</span>	<ol><li>see 咱</li></ol>			
咱们	咱們	<span class="tone2">zán</span> <span class="tone5">men</span>	<ol><li>we or us (including both the speaker and the person(s) spoken to)</li><li>(dialect) I or me</li><li>(dialect) (in a coaxing or familiar way) you</li><li>also pr. [za2 men5]</li></ol>			
脏	髒	<span class="tone1">zāng</span>	<ol><li>dirty</li><li>filthy</li><li>to get (sth) dirty</li></ol>			
脏	臟	<span class="tone4">zàng</span>	<ol><li>viscera</li><li>(anatomy) organ</li></ol>			
早餐		<span class="tone3">zǎo</span> <span class="tone1">cān</span>	<ol><li>breakfast</li></ol>	份(<span class="tone4">fèn</span>), 顿|頓(<span class="tone4">dùn</span>), 次(<span class="tone4">cì</span>)		
早晨		<span class="tone3">zǎo</span> <span class="tone2">chén</span>	<ol><li>early morning</li><li>also pr. [zao3 chen5]</li></ol>	个|個(<span class="tone4">gè</span>)		
早就		<span class="tone3">zǎo</span> <span class="tone4">jiù</span>	<ol><li>already at an earlier time</li></ol>			
怎么办	怎麼辦	<span class="tone3">zěn</span> <span class="tone5">me</span> <span class="tone4">bàn</span>	<ol><li>what's to be done</li></ol>			
怎么样	怎麼樣	<span class="tone3">zěn</span> <span class="tone5">me</span> <span class="tone4">yàng</span>	<ol><li>how?</li><li>how about?</li><li>how was it?</li><li>how are things?</li></ol>			
怎样	怎樣	<span class="tone3">zěn</span> <span class="tone4">yàng</span>	<ol><li>how</li><li>what kind</li></ol>			
占		<span class="tone4">zhàn</span>	<ol><li>to take possession of</li><li>to occupy</li><li>to take up</li></ol>			
占		<span class="tone1">zhān</span>	<ol><li>to observe</li><li>to divine</li></ol>			
站		<span class="tone4">zhàn</span>	<ol><li>station</li><li>to stand</li><li>to halt</li><li>to stop</li><li>branch of a company or organization</li><li>website</li></ol>			<span class="nobr">占</span>
站住		<span class="tone4">zhàn</span> <span class="tone4">zhù</span>	<ol><li>to stand</li></ol>			
长大	長大	<span class="tone3">zhǎng</span> <span class="tone4">dà</span>	<ol><li>to grow up</li></ol>			
找出		<span class="tone3">zhǎo</span> <span class="tone1">chū</span>	<ol><li>to find</li><li>to search out</li></ol>			
照顾	照顧	<span class="tone4">zhào</span> <span class="tone5">gu</span>	<ol><li>to take care of</li><li>to show consideration</li><li>to attend to</li><li>to look after</li></ol>			
照片		<span class="tone4">zhào</span> <span class="tone4">piàn</span>	<ol><li>photograph</li><li>picture</li></ol>	张|張(<span class="tone1">zhāng</span>), 套(<span class="tone4">tào</span>), 幅(<span class="tone2">fú</span>)		
照相		<span class="tone4">zhào</span> <span class="tone4">xiàng</span>	<ol><li>to take a photograph</li></ol>			
这么	這麼	<span class="tone4">zhè</span> <span class="tone5">me</span>	<ol><li>so much</li><li>this much</li><li>how much?</li><li>this way</li><li>like this</li></ol>			
这时	這時	<span class="tone4">zhè</span> <span class="tone2">shí</span>	<ol><li>at this time</li><li>at this moment</li></ol>			
这样	這樣	<span class="tone4">zhè</span> <span class="tone4">yàng</span>	<ol><li>this kind of</li><li>so</li><li>this way</li><li>like this</li><li>such</li></ol>			
真正		<span class="tone1">zhēn</span> <span class="tone4">zhèng</span>	<ol><li>genuine; real; true</li><li>really; indeed</li></ol>			
正常		<span class="tone4">zhèng</span> <span class="tone2">cháng</span>	<ol><li>regular</li><li>normal</li><li>ordinary</li></ol>			
正好		<span class="tone4">zhèng</span> <span class="tone3">hǎo</span>	<ol><li>just (in time)</li><li>just right</li><li>just enough</li><li>to happen to</li><li>to chance to</li><li>by chance</li><li>it just so happens that</li></ol>			
正确	正確	<span class="tone4">zhèng</span> <span class="tone4">què</span>	<ol><li>correct; sound; right; proper</li></ol>			
正是		<span class="tone4">zhèng</span> <span class="tone4">shì</span>	<ol><li>is precisely</li></ol>			
直接		<span class="tone2">zhí</span> <span class="tone1">jiē</span>	<ol><li>direct (opposite: indirect 間接｜间接)</li><li>immediate</li><li>straightforward</li></ol>			
只		<span class="tone3">zhǐ</span>	<ol><li>only</li><li>merely</li><li>just</li><li>but</li></ol>			
只	秖	<span class="tone1">zhī</span>	<ol><li>grain that has begun to ripen</li></ol>			
只	隻	<span class="tone1">zhī</span>	<ol><li>classifier for birds and certain animals, one of a pair, some utensils, vessels etc</li></ol>			
只能		<span class="tone3">zhǐ</span> <span class="tone2">néng</span>	<ol><li>can only</li><li>obliged to do sth</li><li>to have no other choice</li></ol>			
只要		<span class="tone3">zhǐ</span> <span class="tone4">yào</span>	<ol><li>if only</li><li>so long as</li></ol>			
纸	紙	<span class="tone3">zhǐ</span>	<ol><li>paper</li><li>classifier for documents, letter etc</li></ol>	张|張(<span class="tone1">zhāng</span>), 沓(<span class="tone2">dá</span>)		<span class="nobr">只</span>
中餐		<span class="tone1">zhōng</span> <span class="tone1">cān</span>	<ol><li>lunch</li><li>Chinese meal; Chinese food</li></ol>	份(<span class="tone4">fèn</span>), 顿|頓(<span class="tone4">dùn</span>)		
中级	中級	<span class="tone1">zhōng</span> <span class="tone2">jí</span>	<ol><li>middle level (in a hierarchy)</li></ol>			
中年		<span class="tone1">zhōng</span> <span class="tone2">nián</span>	<ol><li>middle age</li></ol>			
中小学	中小學	<span class="tone1">zhōng</span> <span class="tone3">xiǎo</span> <span class="tone2">xué</span>	<ol><li>middle and elementary school</li></ol>			
中心		<span class="tone1">zhōng</span> <span class="tone1">xīn</span>	<ol><li>center; heart; core</li></ol>			
中医	中醫	<span class="tone1">zhōngyī</span>	<ol><li>traditional Chinese medical science</li><li>a doctor trained in Chinese medicine</li></ol>			
重点	重點	<span class="tone4">zhòng</span> <span class="tone3">diǎn</span>	<ol><li>important point; main point; focus</li><li>key (project etc)</li><li>to focus on; to put the emphasis on</li></ol>			
重点	重點	<span class="tone2">chóng</span> <span class="tone3">diǎn</span>	<ol><li>to recount (e.g. results of election)</li><li>to re-evaluate</li></ol>			
重视	重視	<span class="tone4">zhòng</span> <span class="tone4">shì</span>	<ol><li>to attach importance to sth; to value</li></ol>			
周		<span class="tone1">zhōu</span>	<ol><li>to make a circuit</li><li>to circle</li><li>circle</li><li>circumference</li><li>lap</li><li>cycle</li><li>complete</li><li>all</li><li>all over</li><li>thorough</li><li>to help financially</li></ol>			
周	週	<span class="tone1">zhōu</span>	<ol><li>week</li><li>weekly</li></ol>			
周		<span class="tone1">Zhōu</span>	<ol><li>surname Zhou</li><li>Zhou Dynasty (1046-256 BC)</li></ol>			
周末	週末	<span class="tone1">zhōu</span> <span class="tone4">mò</span>	<ol><li>weekend</li></ol>			
周年	週年	<span class="tone1">zhōu</span> <span class="tone2">nián</span>	<ol><li>anniversary</li><li>annual</li></ol>			
主人		<span class="tone3">zhǔ</span> <span class="tone2">rén</span>	<ol><li>master</li><li>host</li><li>owner</li></ol>	个|個(<span class="tone4">gè</span>)		
主要		<span class="tone3">zhǔ</span> <span class="tone4">yào</span>	<ol><li>main; principal; major; primary</li></ol>			
住房		<span class="tone4">zhù</span> <span class="tone2">fáng</span>	<ol><li>housing</li></ol>			
住院		<span class="tone4">zhù</span> <span class="tone4">yuàn</span>	<ol><li>to be in hospital</li><li>to be hospitalized</li></ol>			
装	裝	<span class="tone1">zhuāng</span>	<ol><li>adornment</li><li>to adorn</li><li>dress</li><li>clothing</li><li>costume (of an actor in a play)</li><li>to play a role</li><li>to pretend</li><li>to install</li><li>to fix</li><li>to wrap (sth in a bag)</li><li>to load</li><li>to pack</li></ol>			
准确	準確	<span class="tone3">zhǔn</span> <span class="tone4">què</span>	<ol><li>accurate; exact; precise</li></ol>			
自己		<span class="tone4">zì</span> <span class="tone3">jǐ</span>	<ol><li>oneself</li><li>one's own</li></ol>			
自行车	自行車	<span class="tone4">zì</span> <span class="tone2">xíng</span> <span class="tone1">chē</span>	<ol><li>bicycle; bike</li></ol>	辆|輛(<span class="tone4">liàng</span>)		
自由		<span class="tone4">zì</span> <span class="tone2">yóu</span>	<ol><li>freedom; liberty</li><li>free; unrestricted</li></ol>	种|種(<span class="tone3">zhǒng</span>)		
字典		<span class="tone4">zì</span> <span class="tone3">diǎn</span>	<ol><li>Chinese character dictionary (containing entries for single characters, contrasted with a 詞典｜词典, which has entries for words of one or more characters)</li><li>(coll.) dictionary</li></ol>	本(<span class="tone3">běn</span>)		
走过	走過	<span class="tone3">zǒu</span> <span class="tone4">guò</span>	<ol><li>to walk past</li><li>to pass by</li></ol>			
走进	走進	<span class="tone3">zǒu</span> <span class="tone4">jìn</span>	<ol><li>to enter</li></ol>			
走开	走開	<span class="tone3">zǒu</span> <span class="tone1">kāi</span>	<ol><li>to leave; to walk away; to beat it</li><li>to move aside</li></ol>			
租		<span class="tone1">zū</span>	<ol><li>to hire</li><li>to rent</li><li>to charter</li><li>to rent out</li><li>to lease out</li><li>rent</li><li>land tax</li></ol>			
组	組	<span class="tone3">zǔ</span>	<ol><li>to form</li><li>to organize</li><li>group</li><li>team</li><li>classifier for sets, series, groups of people, batteries</li></ol>			
组	組	<span class="tone3">Zǔ</span>	<ol><li>surname Zu</li></ol>			
组成	組成	<span class="tone3">zǔ</span> <span class="tone2">chéng</span>	<ol><li>to form</li><li>to make up</li><li>to constitute</li></ol>			
组长	組長	<span class="tone3">zǔ</span> <span class="tone3">zhǎng</span>	<ol><li>group leader</li></ol>			
嘴		<span class="tone3">zuǐ</span>	<ol><li>mouth</li><li>beak</li><li>nozzle</li><li>spout (of teapot etc)</li></ol>	张|張(<span class="tone1">zhāng</span>), 个|個(<span class="tone4">gè</span>)		
最近		<span class="tone4">zuì</span> <span class="tone4">jìn</span>	<ol><li>recently</li><li>soon</li><li>nearest</li></ol>			
作家		<span class="tone4">zuò</span> <span class="tone1">jiā</span>	<ol><li>author</li></ol>	个|個(<span class="tone4">gè</span>), 位(<span class="tone4">wèi</span>)		
作文		<span class="tone4">zuò</span> <span class="tone2">wén</span>	<ol><li>to write an essay</li><li>composition (student essay)</li></ol>	篇(<span class="tone1">piān</span>)		
作业	作業	<span class="tone4">zuò</span> <span class="tone4">yè</span>	<ol><li>school assignment</li><li>homework</li><li>work</li><li>task</li><li>operation</li><li>to operate</li></ol>	个|個(<span class="tone4">gè</span>)		
作用		<span class="tone4">zuò</span> <span class="tone4">yòng</span>	<ol><li>to act on; to affect</li><li>action; function; activity</li><li>impact; result; effect</li><li>purpose; intent</li><li>(suffix) -ation, -tion etc, as in 抑制作用, inhibition</li></ol>			
座		<span class="tone4">zuò</span>	<ol><li>seat</li><li>base</li><li>stand</li><li>(archaic) suffix used in a respectful form of address, e.g. 师座</li><li>classifier for buildings, mountains and similar immovable objects</li></ol>	个|個(<span class="tone4">gè</span>)		
座位		<span class="tone4">zuò</span> <span class="tone4">wèi</span>	<ol><li>seat</li></ol>	个|個(<span class="tone4">gè</span>)		
做到		<span class="tone4">zuò</span> <span class="tone4">dào</span>	<ol><li>to accomplish</li><li>to achieve</li></ol>			
做法		<span class="tone4">zuò</span> <span class="tone3">fǎ</span>	<ol><li>way of handling sth</li><li>method for making</li><li>work method</li><li>recipe</li><li>practice</li></ol>	个|個(<span class="tone4">gè</span>)		
做饭	做飯	<span class="tone4">zuò</span> <span class="tone4">fàn</span>	<ol><li>to prepare a meal</li><li>to cook</li></ol>			
